Ativo 1;Ativo 2;Valor-p
BPAC11.SA;PETR4.SA;0.0
BPAC11.SA;RAIZ4.SA;0.0
BPAC11.SA;RDOR3.SA;0.0
BPAC11.SA;RAIL3.SA;0.0
BPAC11.SA;SANB11.SA;0.0
BPAC11.SA;SMTO3.SA;0.0
BPAC11.SA;CSNA3.SA;0.0
BPAC11.SA;SLCE3.SA;0.0
BPAC11.SA;SUZB3.SA;0.0
BPAC11.SA;TIMS3.SA;0.0
BPAC11.SA;TOTS3.SA;0.0
BPAC11.SA;USIM5.SA;0.0
BPAC11.SA;VALE3.SA;0.0
BPAC11.SA;VIIA3.SA;0.0
BPAC11.SA;WEGE3.SA;0.0
BPAC11.SA;YDUQ3.SA;0.0
CRFB3.SA;CCRO3.SA;0.0
CRFB3.SA;CMIN3.SA;0.0
CRFB3.SA;EMBR3.SA;0.0
CRFB3.SA;ENEV3.SA;0.0
CRFB3.SA;EGIE3.SA;0.0
CRFB3.SA;GOLL4.SA;0.0
CRFB3.SA;HAPV3.SA;0.0
CRFB3.SA;IRBR3.SA;0.0
CRFB3.SA;ITSA4.SA;0.0
CRFB3.SA;ITUB4.SA;0.0
CRFB3.SA;JBSS3.SA;0.0
CRFB3.SA;LWSA3.SA;0.0
CRFB3.SA;LREN3.SA;0.0
CRFB3.SA;CASH3.SA;0.0
CRFB3.SA;BEEF3.SA;0.0
CRFB3.SA;MULT3.SA;0.0
CRFB3.SA;PETR3.SA;0.0
CRFB3.SA;PETR4.SA;0.0
CRFB3.SA;PRIO3.SA;0.0
CRFB3.SA;RAIZ4.SA;0.0
CRFB3.SA;RDOR3.SA;0.0
CRFB3.SA;RAIL3.SA;0.0
CRFB3.SA;SANB11.SA;0.0
CRFB3.SA;SMTO3.SA;0.0
CRFB3.SA;CSNA3.SA;0.0
CRFB3.SA;SLCE3.SA;0.0
CRFB3.SA;SUZB3.SA;0.0
CRFB3.SA;TIMS3.SA;0.0
CRFB3.SA;TOTS3.SA;0.0
CRFB3.SA;USIM5.SA;0.0
CRFB3.SA;VALE3.SA;0.0
CRFB3.SA;VIIA3.SA;0.0
CRFB3.SA;YDUQ3.SA;0.0
CCRO3.SA;CIEL3.SA;0.0
CCRO3.SA;COGN3.SA;0.0
CCRO3.SA;CMIN3.SA;0.0
CCRO3.SA;ELET3.SA;0.0
CCRO3.SA;ELET6.SA;0.0
CCRO3.SA;EMBR3.SA;0.0
CCRO3.SA;ENEV3.SA;0.0
CCRO3.SA;EQTL3.SA;0.0
CCRO3.SA;EZTC3.SA;0.0
CCRO3.SA;GOAU4.SA;0.0
CCRO3.SA;GOLL4.SA;0.0
CCRO3.SA;HYPE3.SA;0.0
CCRO3.SA;IRBR3.SA;0.0
CCRO3.SA;ITSA4.SA;0.0
CCRO3.SA;ITUB4.SA;0.0
CCRO3.SA;JBSS3.SA;0.0
CCRO3.SA;LWSA3.SA;0.0
CCRO3.SA;LREN3.SA;0.0
CCRO3.SA;MGLU3.SA;0.0
CCRO3.SA;PETR3.SA;0.0
CCRO3.SA;PETR4.SA;0.0
CCRO3.SA;PRIO3.SA;0.0
CCRO3.SA;RAIZ4.SA;0.0
CCRO3.SA;RDOR3.SA;0.0
CCRO3.SA;SANB11.SA;0.0
CCRO3.SA;SMTO3.SA;0.0
CCRO3.SA;CSNA3.SA;0.0
CCRO3.SA;SLCE3.SA;0.0
CCRO3.SA;SUZB3.SA;0.0
CCRO3.SA;TIMS3.SA;0.0
CCRO3.SA;TOTS3.SA;0.0
CCRO3.SA;VALE3.SA;0.0
CCRO3.SA;VIIA3.SA;0.0
CCRO3.SA;WEGE3.SA;0.0
CCRO3.SA;YDUQ3.SA;0.0
CMIG4.SA;COGN3.SA;0.0
CMIG4.SA;CSAN3.SA;0.0
CMIG4.SA;CPFE3.SA;0.0
CMIG4.SA;CMIN3.SA;0.0
CMIG4.SA;CVCB3.SA;0.0
CMIG4.SA;ELET6.SA;0.0
CMIG4.SA;EMBR3.SA;0.0
CMIG4.SA;ENEV3.SA;0.0
CMIG4.SA;EGIE3.SA;0.0
CMIG4.SA;EQTL3.SA;0.0
CMIG4.SA;EZTC3.SA;0.0
CMIG4.SA;GOLL4.SA;0.0
CMIG4.SA;HAPV3.SA;0.0
CMIG4.SA;HYPE3.SA;0.0
CMIG4.SA;IGTI11.SA;0.0
CMIG4.SA;IRBR3.SA;0.0
CMIG4.SA;ITSA4.SA;0.0
CMIG4.SA;ITUB4.SA;0.0
CMIG4.SA;JBSS3.SA;0.0
CMIG4.SA;LWSA3.SA;0.0
CMIG4.SA;LREN3.SA;0.0
CMIG4.SA;MGLU3.SA;0.0
CMIG4.SA;CASH3.SA;0.0
CMIG4.SA;BEEF3.SA;0.0
CMIG4.SA;MULT3.SA;0.0
CMIG4.SA;PETR3.SA;0.0
CMIG4.SA;PETR4.SA;0.0
CMIG4.SA;PRIO3.SA;0.0
CMIG4.SA;RAIZ4.SA;0.0
CMIG4.SA;RDOR3.SA;0.0
CMIG4.SA;RAIL3.SA;0.0
CMIG4.SA;SANB11.SA;0.0
CMIG4.SA;SMTO3.SA;0.0
CMIG4.SA;CSNA3.SA;0.0
CMIG4.SA;SLCE3.SA;0.0
CMIG4.SA;SUZB3.SA;0.0
CMIG4.SA;TIMS3.SA;0.0
CMIG4.SA;TOTS3.SA;0.0
CMIG4.SA;UGPA3.SA;0.0
CMIG4.SA;USIM5.SA;0.0
CMIG4.SA;VALE3.SA;0.0
CMIG4.SA;VIIA3.SA;0.0
CMIG4.SA;VBBR3.SA;0.0
CMIG4.SA;YDUQ3.SA;0.0
CIEL3.SA;COGN3.SA;0.0
CIEL3.SA;CMIN3.SA;0.0
CIEL3.SA;ELET3.SA;0.0
CIEL3.SA;ELET6.SA;0.0
CIEL3.SA;EMBR3.SA;0.0
CIEL3.SA;ENEV3.SA;0.0
CIEL3.SA;EGIE3.SA;0.0
CIEL3.SA;EQTL3.SA;0.0
CIEL3.SA;EZTC3.SA;0.0
CIEL3.SA;GOLL4.SA;0.0
CIEL3.SA;HAPV3.SA;0.0
CIEL3.SA;HYPE3.SA;0.0
CIEL3.SA;IGTI11.SA;0.0
CIEL3.SA;IRBR3.SA;0.0
CIEL3.SA;ITSA4.SA;0.0
CIEL3.SA;ITUB4.SA;0.0
CIEL3.SA;JBSS3.SA;0.0
CIEL3.SA;LREN3.SA;0.0
CIEL3.SA;MGLU3.SA;0.0
CIEL3.SA;CASH3.SA;0.0
CIEL3.SA;BEEF3.SA;0.0
CIEL3.SA;MULT3.SA;0.0
CIEL3.SA;PETR3.SA;0.0
CIEL3.SA;PETR4.SA;0.0
CIEL3.SA;PRIO3.SA;0.0
CIEL3.SA;RAIZ4.SA;0.0
CIEL3.SA;SANB11.SA;0.0
CIEL3.SA;SMTO3.SA;0.0
CIEL3.SA;CSNA3.SA;0.0
CIEL3.SA;SLCE3.SA;0.0
CIEL3.SA;SUZB3.SA;0.0
CIEL3.SA;TIMS3.SA;0.0
CIEL3.SA;TOTS3.SA;0.0
CIEL3.SA;VALE3.SA;0.0
CIEL3.SA;VIIA3.SA;0.0
CIEL3.SA;VBBR3.SA;0.0
CIEL3.SA;WEGE3.SA;0.0
CIEL3.SA;YDUQ3.SA;0.0
COGN3.SA;CPFE3.SA;0.0
COGN3.SA;CMIN3.SA;0.0
COGN3.SA;ELET3.SA;0.0
COGN3.SA;ELET6.SA;0.0
COGN3.SA;EMBR3.SA;0.0
COGN3.SA;ENGI11.SA;0.0
COGN3.SA;ENEV3.SA;0.0
COGN3.SA;EGIE3.SA;0.0
COGN3.SA;EQTL3.SA;0.0
COGN3.SA;GOLL4.SA;0.0
COGN3.SA;IRBR3.SA;0.0
COGN3.SA;ITSA4.SA;0.0
COGN3.SA;ITUB4.SA;0.0
COGN3.SA;JBSS3.SA;0.0
COGN3.SA;MGLU3.SA;0.0
COGN3.SA;PETR3.SA;0.0
COGN3.SA;PETR4.SA;0.0
COGN3.SA;PRIO3.SA;0.0
COGN3.SA;RADL3.SA;0.0
COGN3.SA;RAIZ4.SA;0.0
COGN3.SA;RDOR3.SA;0.0
COGN3.SA;RAIL3.SA;0.0
COGN3.SA;SANB11.SA;0.0
COGN3.SA;SMTO3.SA;0.0
COGN3.SA;CSNA3.SA;0.0
COGN3.SA;SLCE3.SA;0.0
COGN3.SA;SUZB3.SA;0.0
COGN3.SA;TIMS3.SA;0.0
COGN3.SA;UGPA3.SA;0.0
COGN3.SA;USIM5.SA;0.0
COGN3.SA;VALE3.SA;0.0
COGN3.SA;WEGE3.SA;0.0
COGN3.SA;YDUQ3.SA;0.0
CPLE6.SA;CMIN3.SA;0.0
CPLE6.SA;ELET6.SA;0.0
CPLE6.SA;EMBR3.SA;0.0
CPLE6.SA;ENGI11.SA;0.0
CPLE6.SA;ENEV3.SA;0.0
CPLE6.SA;EGIE3.SA;0.0
CPLE6.SA;EQTL3.SA;0.0
CPLE6.SA;GOLL4.SA;0.0
CPLE6.SA;HAPV3.SA;0.0
CPLE6.SA;HYPE3.SA;0.0
CPLE6.SA;IGTI11.SA;0.0
CPLE6.SA;IRBR3.SA;0.0
CPLE6.SA;ITSA4.SA;0.0
CPLE6.SA;ITUB4.SA;0.0
CPLE6.SA;JBSS3.SA;0.0
CPLE6.SA;LWSA3.SA;0.0
CPLE6.SA;LREN3.SA;0.0
CPLE6.SA;MGLU3.SA;0.0
CPLE6.SA;CASH3.SA;0.0
CPLE6.SA;MULT3.SA;0.0
CPLE6.SA;PETR3.SA;0.0
CPLE6.SA;PETR4.SA;0.0
CPLE6.SA;PRIO3.SA;0.0
CPLE6.SA;RAIZ4.SA;0.0
CPLE6.SA;RDOR3.SA;0.0
CPLE6.SA;RAIL3.SA;0.0
CPLE6.SA;SANB11.SA;0.0
CPLE6.SA;SMTO3.SA;0.0
CPLE6.SA;CSNA3.SA;0.0
CPLE6.SA;SLCE3.SA;0.0
CPLE6.SA;SUZB3.SA;0.0
CPLE6.SA;TIMS3.SA;0.0
CPLE6.SA;TOTS3.SA;0.0
CPLE6.SA;VALE3.SA;0.0
CPLE6.SA;VIIA3.SA;0.0
CPLE6.SA;VBBR3.SA;0.0
CPLE6.SA;WEGE3.SA;0.0
CPLE6.SA;YDUQ3.SA;0.0
CSAN3.SA;CMIN3.SA;0.0
CSAN3.SA;CVCB3.SA;0.0
CSAN3.SA;ELET6.SA;0.0
CSAN3.SA;EMBR3.SA;0.0
CSAN3.SA;ENEV3.SA;0.0
CSAN3.SA;EGIE3.SA;0.0
CSAN3.SA;EQTL3.SA;0.0
CSAN3.SA;GOLL4.SA;0.0
CSAN3.SA;HAPV3.SA;0.0
CSAN3.SA;IGTI11.SA;0.0
CSAN3.SA;IRBR3.SA;0.0
CSAN3.SA;ITSA4.SA;0.0
CSAN3.SA;ITUB4.SA;0.0
CSAN3.SA;LWSA3.SA;0.0
CSAN3.SA;LREN3.SA;0.0
CSAN3.SA;MGLU3.SA;0.0
CSAN3.SA;CASH3.SA;0.0
CSAN3.SA;BEEF3.SA;0.0
CSAN3.SA;MULT3.SA;0.0
CSAN3.SA;PETR3.SA;0.0
CSAN3.SA;PETR4.SA;0.0
CSAN3.SA;PRIO3.SA;0.0
CSAN3.SA;RAIZ4.SA;0.0
CSAN3.SA;RDOR3.SA;0.0
CSAN3.SA;RAIL3.SA;0.0
CSAN3.SA;SANB11.SA;0.0
CSAN3.SA;SMTO3.SA;0.0
CSAN3.SA;CSNA3.SA;0.0
CSAN3.SA;SLCE3.SA;0.0
CSAN3.SA;TIMS3.SA;0.0
CSAN3.SA;UGPA3.SA;0.0
CSAN3.SA;VIIA3.SA;0.0
CSAN3.SA;VBBR3.SA;0.0
CSAN3.SA;WEGE3.SA;0.0
CSAN3.SA;YDUQ3.SA;0.0
CPFE3.SA;CMIN3.SA;0.0
CPFE3.SA;ELET3.SA;0.0
CPFE3.SA;ELET6.SA;0.0
CPFE3.SA;EMBR3.SA;0.0
CPFE3.SA;ENEV3.SA;0.0
CPFE3.SA;EGIE3.SA;0.0
CPFE3.SA;EQTL3.SA;0.0
CPFE3.SA;GOLL4.SA;0.0
CPFE3.SA;HAPV3.SA;0.0
CPFE3.SA;HYPE3.SA;0.0
CPFE3.SA;IGTI11.SA;0.0
CPFE3.SA;IRBR3.SA;0.0
CPFE3.SA;ITSA4.SA;0.0
CPFE3.SA;ITUB4.SA;0.0
CPFE3.SA;JBSS3.SA;0.0
CPFE3.SA;LREN3.SA;0.0
CPFE3.SA;MGLU3.SA;0.0
CPFE3.SA;CASH3.SA;0.0
CPFE3.SA;MULT3.SA;0.0
CPFE3.SA;PETR3.SA;0.0
CPFE3.SA;PETR4.SA;0.0
CPFE3.SA;PRIO3.SA;0.0
CPFE3.SA;RAIZ4.SA;0.0
CPFE3.SA;SANB11.SA;0.0
CPFE3.SA;SMTO3.SA;0.0
CPFE3.SA;CSNA3.SA;0.0
CPFE3.SA;SLCE3.SA;0.0
CPFE3.SA;SUZB3.SA;0.0
CPFE3.SA;TAEE11.SA;0.0
CPFE3.SA;TIMS3.SA;0.0
CPFE3.SA;TOTS3.SA;0.0
CPFE3.SA;VALE3.SA;0.0
CPFE3.SA;VIIA3.SA;0.0
CPFE3.SA;YDUQ3.SA;0.0
CMIN3.SA;ELET6.SA;0.0
CMIN3.SA;EMBR3.SA;0.0
CMIN3.SA;ENEV3.SA;0.0
CMIN3.SA;EGIE3.SA;0.0
CMIN3.SA;EQTL3.SA;0.0
CMIN3.SA;GOLL4.SA;0.0
CMIN3.SA;HYPE3.SA;0.0
CMIN3.SA;IRBR3.SA;0.0
CMIN3.SA;ITSA4.SA;0.0
CMIN3.SA;ITUB4.SA;0.0
CMIN3.SA;LWSA3.SA;0.0
CMIN3.SA;LREN3.SA;0.0
CMIN3.SA;MGLU3.SA;0.0
CMIN3.SA;CASH3.SA;0.0
CMIN3.SA;BEEF3.SA;0.0
CMIN3.SA;MULT3.SA;0.0
CMIN3.SA;PRIO3.SA;0.0
CMIN3.SA;RAIZ4.SA;0.0
CMIN3.SA;RDOR3.SA;0.0
CMIN3.SA;RAIL3.SA;0.0
CMIN3.SA;SANB11.SA;0.0
CMIN3.SA;SMTO3.SA;0.0
CMIN3.SA;CSNA3.SA;0.0
CMIN3.SA;SLCE3.SA;0.0
CMIN3.SA;SUZB3.SA;0.0
CMIN3.SA;TIMS3.SA;0.0
CMIN3.SA;UGPA3.SA;0.0
CMIN3.SA;USIM5.SA;0.0
CMIN3.SA;VALE3.SA;0.0
CMIN3.SA;VIIA3.SA;0.0
CMIN3.SA;VBBR3.SA;0.0
CMIN3.SA;YDUQ3.SA;0.0
CVCB3.SA;ELET3.SA;0.0
CVCB3.SA;ELET6.SA;0.0
CVCB3.SA;EMBR3.SA;0.0
CVCB3.SA;ENEV3.SA;0.0
CVCB3.SA;EGIE3.SA;0.0
CVCB3.SA;EQTL3.SA;0.0
CVCB3.SA;EZTC3.SA;0.0
CVCB3.SA;GOAU4.SA;0.0
CVCB3.SA;SOMA3.SA;0.0
CVCB3.SA;IGTI11.SA;0.0
CVCB3.SA;IRBR3.SA;0.0
CVCB3.SA;ITSA4.SA;0.0
CVCB3.SA;ITUB4.SA;0.0
CVCB3.SA;JBSS3.SA;0.0
CVCB3.SA;LWSA3.SA;0.0
CVCB3.SA;LREN3.SA;0.0
CVCB3.SA;BEEF3.SA;0.0
CVCB3.SA;MULT3.SA;0.0
CVCB3.SA;PETR3.SA;0.0
CVCB3.SA;PETR4.SA;0.0
CVCB3.SA;PRIO3.SA;0.0
CVCB3.SA;RAIZ4.SA;0.0
CVCB3.SA;RDOR3.SA;0.0
CVCB3.SA;SANB11.SA;0.0
CVCB3.SA;SMTO3.SA;0.0
CVCB3.SA;CSNA3.SA;0.0
CVCB3.SA;SLCE3.SA;0.0
CVCB3.SA;SUZB3.SA;0.0
CVCB3.SA;TIMS3.SA;0.0
CVCB3.SA;TOTS3.SA;0.0
CVCB3.SA;USIM5.SA;0.0
CVCB3.SA;VALE3.SA;0.0
CVCB3.SA;VIIA3.SA;0.0
CVCB3.SA;VBBR3.SA;0.0
CVCB3.SA;WEGE3.SA;0.0
CYRE3.SA;ELET3.SA;0.0
CYRE3.SA;ELET6.SA;0.0
CYRE3.SA;EMBR3.SA;0.0
CYRE3.SA;ENGI11.SA;0.0
CYRE3.SA;ENEV3.SA;0.0
CYRE3.SA;EGIE3.SA;0.0
CYRE3.SA;EQTL3.SA;0.0
CYRE3.SA;GOLL4.SA;0.0
CYRE3.SA;HYPE3.SA;0.0
CYRE3.SA;IGTI11.SA;0.0
CYRE3.SA;IRBR3.SA;0.0
CYRE3.SA;ITSA4.SA;0.0
CYRE3.SA;ITUB4.SA;0.0
CYRE3.SA;JBSS3.SA;0.0
CYRE3.SA;LWSA3.SA;0.0
CYRE3.SA;LREN3.SA;0.0
CYRE3.SA;MGLU3.SA;0.0
CYRE3.SA;CASH3.SA;0.0
CYRE3.SA;MULT3.SA;0.0
CYRE3.SA;PETR3.SA;0.0
CYRE3.SA;PETR4.SA;0.0
CYRE3.SA;PRIO3.SA;0.0
CYRE3.SA;RADL3.SA;0.0
CYRE3.SA;RAIZ4.SA;0.0
CYRE3.SA;RDOR3.SA;0.0
CYRE3.SA;RAIL3.SA;0.0
CYRE3.SA;SMTO3.SA;0.0
CYRE3.SA;CSNA3.SA;0.0
CYRE3.SA;SLCE3.SA;0.0
CYRE3.SA;SUZB3.SA;0.0
CYRE3.SA;TIMS3.SA;0.0
CYRE3.SA;TOTS3.SA;0.0
CYRE3.SA;UGPA3.SA;0.0
CYRE3.SA;USIM5.SA;0.0
CYRE3.SA;VALE3.SA;0.0
CYRE3.SA;YDUQ3.SA;0.0
DXCO3.SA;ELET3.SA;0.0
DXCO3.SA;ELET6.SA;0.0
DXCO3.SA;EMBR3.SA;0.0
DXCO3.SA;ENEV3.SA;0.0
DXCO3.SA;EGIE3.SA;0.0
DXCO3.SA;EQTL3.SA;0.0
DXCO3.SA;EZTC3.SA;0.0
DXCO3.SA;IGTI11.SA;0.0
DXCO3.SA;IRBR3.SA;0.0
DXCO3.SA;ITSA4.SA;0.0
DXCO3.SA;ITUB4.SA;0.0
DXCO3.SA;JBSS3.SA;0.0
DXCO3.SA;LWSA3.SA;0.0
DXCO3.SA;LREN3.SA;0.0
DXCO3.SA;MGLU3.SA;0.0
DXCO3.SA;MULT3.SA;0.0
DXCO3.SA;PETR3.SA;0.0
DXCO3.SA;PETR4.SA;0.0
DXCO3.SA;PRIO3.SA;0.0
DXCO3.SA;RAIZ4.SA;0.0
DXCO3.SA;RDOR3.SA;0.0
DXCO3.SA;RAIL3.SA;0.0
DXCO3.SA;SANB11.SA;0.0
DXCO3.SA;CSNA3.SA;0.0
DXCO3.SA;SLCE3.SA;0.0
DXCO3.SA;TIMS3.SA;0.0
DXCO3.SA;TOTS3.SA;0.0
DXCO3.SA;UGPA3.SA;0.0
DXCO3.SA;USIM5.SA;0.0
DXCO3.SA;VALE3.SA;0.0
DXCO3.SA;VIIA3.SA;0.0
ELET3.SA;EMBR3.SA;0.0
ELET3.SA;ENGI11.SA;0.0
ELET3.SA;ENEV3.SA;0.0
ELET3.SA;EGIE3.SA;0.0
ELET3.SA;EQTL3.SA;0.0
ELET3.SA;EZTC3.SA;0.0
ELET3.SA;GOLL4.SA;0.0
ELET3.SA;HYPE3.SA;0.0
ELET3.SA;IGTI11.SA;0.0
ELET3.SA;IRBR3.SA;0.0
ELET3.SA;ITSA4.SA;0.0
ELET3.SA;ITUB4.SA;0.0
ELET3.SA;JBSS3.SA;0.0
ELET3.SA;LREN3.SA;0.0
ELET3.SA;CASH3.SA;0.0
ELET3.SA;BEEF3.SA;0.0
ELET3.SA;MULT3.SA;0.0
ELET3.SA;PETR3.SA;0.0
ELET3.SA;PETR4.SA;0.0
ELET3.SA;PRIO3.SA;0.0
ELET3.SA;RAIZ4.SA;0.0
ELET3.SA;RAIL3.SA;0.0
ELET3.SA;SANB11.SA;0.0
ELET3.SA;SMTO3.SA;0.0
ELET3.SA;CSNA3.SA;0.0
ELET3.SA;SLCE3.SA;0.0
ELET3.SA;SUZB3.SA;0.0
ELET3.SA;TIMS3.SA;0.0
ELET3.SA;TOTS3.SA;0.0
ELET3.SA;UGPA3.SA;0.0
ELET3.SA;VALE3.SA;0.0
ELET3.SA;VIIA3.SA;0.0
ELET3.SA;VBBR3.SA;0.0
ELET3.SA;WEGE3.SA;0.0
ELET3.SA;YDUQ3.SA;0.0
ELET6.SA;EMBR3.SA;0.0
ELET6.SA;ENGI11.SA;0.0
ELET6.SA;ENEV3.SA;0.0
ELET6.SA;EGIE3.SA;0.0
ELET6.SA;EQTL3.SA;0.0
ELET6.SA;EZTC3.SA;0.0
ELET6.SA;GOLL4.SA;0.0
ELET6.SA;SOMA3.SA;0.0
ELET6.SA;IGTI11.SA;0.0
ELET6.SA;IRBR3.SA;0.0
ELET6.SA;ITSA4.SA;0.0
ELET6.SA;ITUB4.SA;0.0
ELET6.SA;JBSS3.SA;0.0
ELET6.SA;LWSA3.SA;0.0
ELET6.SA;LREN3.SA;0.0
ELET6.SA;CASH3.SA;0.0
ELET6.SA;BEEF3.SA;0.0
ELET6.SA;MULT3.SA;0.0
ELET6.SA;PETR3.SA;0.0
ELET6.SA;PETR4.SA;0.0
ELET6.SA;PRIO3.SA;0.0
ELET6.SA;RAIZ4.SA;0.0
ELET6.SA;RAIL3.SA;0.0
ELET6.SA;SANB11.SA;0.0
ELET6.SA;SMTO3.SA;0.0
ELET6.SA;CSNA3.SA;0.0
ELET6.SA;SLCE3.SA;0.0
ELET6.SA;SUZB3.SA;0.0
ELET6.SA;TIMS3.SA;0.0
ELET6.SA;TOTS3.SA;0.0
ELET6.SA;UGPA3.SA;0.0
ELET6.SA;VALE3.SA;0.0
ELET6.SA;VIIA3.SA;0.0
ELET6.SA;VBBR3.SA;0.0
ELET6.SA;WEGE3.SA;0.0
ELET6.SA;YDUQ3.SA;0.0
EMBR3.SA;ENGI11.SA;0.0
EMBR3.SA;ENEV3.SA;0.0
EMBR3.SA;EGIE3.SA;0.0
EMBR3.SA;EQTL3.SA;0.0
EMBR3.SA;EZTC3.SA;0.0
EMBR3.SA;GOLL4.SA;0.0
EMBR3.SA;HYPE3.SA;0.0
EMBR3.SA;IGTI11.SA;0.0
EMBR3.SA;IRBR3.SA;0.0
EMBR3.SA;ITSA4.SA;0.0
EMBR3.SA;ITUB4.SA;0.0
EMBR3.SA;LWSA3.SA;0.0
EMBR3.SA;LREN3.SA;0.0
EMBR3.SA;MULT3.SA;0.0
EMBR3.SA;PETR3.SA;0.0
EMBR3.SA;PETR4.SA;0.0
EMBR3.SA;PRIO3.SA;0.0
EMBR3.SA;RAIZ4.SA;0.0
EMBR3.SA;RDOR3.SA;0.0
EMBR3.SA;SANB11.SA;0.0
EMBR3.SA;SMTO3.SA;0.0
EMBR3.SA;CSNA3.SA;0.0
EMBR3.SA;SLCE3.SA;0.0
EMBR3.SA;TIMS3.SA;0.0
EMBR3.SA;TOTS3.SA;0.0
EMBR3.SA;UGPA3.SA;0.0
EMBR3.SA;VALE3.SA;0.0
EMBR3.SA;VIIA3.SA;0.0
EMBR3.SA;VBBR3.SA;0.0
EMBR3.SA;WEGE3.SA;0.0
EMBR3.SA;YDUQ3.SA;0.0
ENGI11.SA;ENEV3.SA;0.0
ENGI11.SA;EGIE3.SA;0.0
ENGI11.SA;EZTC3.SA;0.0
ENGI11.SA;GOLL4.SA;0.0
ENGI11.SA;HAPV3.SA;0.0
ENGI11.SA;HYPE3.SA;0.0
ENGI11.SA;IRBR3.SA;0.0
ENGI11.SA;ITSA4.SA;0.0
ENGI11.SA;ITUB4.SA;0.0
ENGI11.SA;JBSS3.SA;0.0
ENGI11.SA;LWSA3.SA;0.0
ENGI11.SA;LREN3.SA;0.0
ENGI11.SA;MGLU3.SA;0.0
ENGI11.SA;CASH3.SA;0.0
ENGI11.SA;BEEF3.SA;0.0
ENGI11.SA;MULT3.SA;0.0
ENGI11.SA;PETR3.SA;0.0
ENGI11.SA;PETR4.SA;0.0
ENGI11.SA;PRIO3.SA;0.0
ENGI11.SA;RAIZ4.SA;0.0
ENGI11.SA;RDOR3.SA;0.0
ENGI11.SA;SANB11.SA;0.0
ENGI11.SA;SMTO3.SA;0.0
ENGI11.SA;CSNA3.SA;0.0
ENGI11.SA;SLCE3.SA;0.0
ENGI11.SA;SUZB3.SA;0.0
ENGI11.SA;TIMS3.SA;0.0
ENGI11.SA;TOTS3.SA;0.0
ENGI11.SA;VALE3.SA;0.0
ENGI11.SA;VIIA3.SA;0.0
ENGI11.SA;YDUQ3.SA;0.0
ENEV3.SA;EGIE3.SA;0.0
ENEV3.SA;EQTL3.SA;0.0
ENEV3.SA;EZTC3.SA;0.0
ENEV3.SA;GOLL4.SA;0.0
ENEV3.SA;IGTI11.SA;0.0
ENEV3.SA;IRBR3.SA;0.0
ENEV3.SA;ITSA4.SA;0.0
ENEV3.SA;ITUB4.SA;0.0
ENEV3.SA;JBSS3.SA;0.0
ENEV3.SA;LWSA3.SA;0.0
ENEV3.SA;LREN3.SA;0.0
ENEV3.SA;MGLU3.SA;0.0
ENEV3.SA;CASH3.SA;0.0
ENEV3.SA;BEEF3.SA;0.0
ENEV3.SA;MULT3.SA;0.0
ENEV3.SA;PETR3.SA;0.0
ENEV3.SA;PETR4.SA;0.0
ENEV3.SA;PRIO3.SA;0.0
ENEV3.SA;RAIZ4.SA;0.0
ENEV3.SA;RDOR3.SA;0.0
ENEV3.SA;SANB11.SA;0.0
ENEV3.SA;SMTO3.SA;0.0
ENEV3.SA;CSNA3.SA;0.0
ENEV3.SA;SLCE3.SA;0.0
ENEV3.SA;SUZB3.SA;0.0
ENEV3.SA;TIMS3.SA;0.0
ENEV3.SA;TOTS3.SA;0.0
ENEV3.SA;UGPA3.SA;0.0
ENEV3.SA;USIM5.SA;0.0
ENEV3.SA;VALE3.SA;0.0
ENEV3.SA;VIIA3.SA;0.0
ENEV3.SA;VBBR3.SA;0.0
ENEV3.SA;WEGE3.SA;0.0
ENEV3.SA;YDUQ3.SA;0.0
EGIE3.SA;EQTL3.SA;0.0
EGIE3.SA;GOLL4.SA;0.0
EGIE3.SA;HYPE3.SA;0.0
EGIE3.SA;IRBR3.SA;0.0
EGIE3.SA;ITSA4.SA;0.0
EGIE3.SA;ITUB4.SA;0.0
EGIE3.SA;JBSS3.SA;0.0
EGIE3.SA;LWSA3.SA;0.0
EGIE3.SA;LREN3.SA;0.0
EGIE3.SA;MGLU3.SA;0.0
EGIE3.SA;CASH3.SA;0.0
EGIE3.SA;BEEF3.SA;0.0
EGIE3.SA;PETR3.SA;0.0
EGIE3.SA;PRIO3.SA;0.0
EGIE3.SA;RAIZ4.SA;0.0
EGIE3.SA;RDOR3.SA;0.0
EGIE3.SA;SANB11.SA;0.0
EGIE3.SA;SMTO3.SA;0.0
EGIE3.SA;CSNA3.SA;0.0
EGIE3.SA;SLCE3.SA;0.0
EGIE3.SA;SUZB3.SA;0.0
EGIE3.SA;TAEE11.SA;0.0
EGIE3.SA;TIMS3.SA;0.0
EGIE3.SA;VALE3.SA;0.0
EGIE3.SA;VIIA3.SA;0.0
EGIE3.SA;WEGE3.SA;0.0
EGIE3.SA;YDUQ3.SA;0.0
EQTL3.SA;EZTC3.SA;0.0
EQTL3.SA;GOLL4.SA;0.0
EQTL3.SA;HAPV3.SA;0.0
EQTL3.SA;HYPE3.SA;0.0
EQTL3.SA;IGTI11.SA;0.0
EQTL3.SA;IRBR3.SA;0.0
EQTL3.SA;ITSA4.SA;0.0
EQTL3.SA;JBSS3.SA;0.0
EQTL3.SA;LWSA3.SA;0.0
EQTL3.SA;LREN3.SA;0.0
EQTL3.SA;MGLU3.SA;0.0
